vehicle_id,bus_stop_name,expected_arrival,time_of_req,direction,arrived
10296_490011137E1_2020-05-12_in_1,Portobello Road,2020-05-12 12:38:10,2020-05-12 12:24:46,in,1
10432_490012645S_2020-05-12_out_1,St Charles Health & Wellbeing Centre,2020-05-12 12:25:37,2020-05-12 12:17:28,out,1
10296_490004699S_2020-05-12_in_1,Oxford Gardens,2020-05-12 12:42:27,2020-05-12 12:24:52,in,1
10543_490014869W_2020-05-12_out_2,Latymer Upper School / Playing Fields,2020-05-12 12:50:57,2020-05-12 12:22:02,out,1
10543_490011962E_2020-05-12_out_2,North Pole Road / Scrubs Lane,2020-05-12 12:52:11,2020-05-12 12:23:24,out,1
10296_490014971D_2020-05-12_in_1,Wulfstan Street,2020-05-12 12:53:14,2020-05-12 12:24:55,in,1
10543_490012646N_2020-05-12_out_2,St Charles Square,2020-05-12 12:56:06,2020-05-12 12:26:27,out,1
10430_490001221F_2020-05-12_in_1,Paddington Station,2020-05-12 12:59:09,2020-05-12 12:29:17,in,1
19404_490011119L_2020-05-12_out_2,Porchester Terrace North,2020-05-12 12:26:15,2020-05-12 12:26:22,out,1
19404_490001221F_2020-05-12_out_2,Paddington Station,2020-05-12 12:29:36,2020-05-12 12:29:27,out,1
10296_490011365G_2020-05-12_in_1,Westbourne Grove / Queensway,2020-05-12 12:32:00,2020-05-12 12:29:29,in,1
10430_490015196OF_2020-05-12_out_1,Oxford Circus Station  / John Lewis,2020-05-12 12:26:30,2020-05-12 12:23:36,out,1
10296_490006321D_2020-05-12_in_1,Paddington Stn / Eastbourne Terrace,2020-05-12 12:28:10,2020-05-12 12:27:42,in,1
10296_490015456N_2020-05-12_in_1,Oakworth Road,2020-05-12 12:45:10,2020-05-12 12:17:29,in,1
10296_490010398N_2020-05-12_in_1,North Pole Road,2020-05-12 12:47:55,2020-05-12 12:20:32,in,1
10296_490007707E_2020-05-12_in_1,Hammersmith Hospital,2020-05-12 12:52:04,2020-05-12 12:23:27,in,1
9890_490011158E_2020-05-12_in_2,Powis Gardens,2020-05-12 12:55:15,2020-05-12 12:26:31,in,1
10296_490012948S_2020-05-12_in_1,St Stephens Gardens,2020-05-12 12:35:06,2020-05-12 12:24:47,in,1
19404_490015196OF_2020-05-12_out_2,Oxford Circus Station  / John Lewis,2020-05-12 12:40:12,2020-05-12 12:13:50,out,1
10296_490000131A_2020-05-12_in_1,Ladbroke Grove Station,2020-05-12 12:40:35,2020-05-12 12:24:38,in,1
10296_490004702L_2020-05-12_in_1,Cambridge Gardens / Ladbroke Grove,2020-05-12 12:41:33,2020-05-12 12:24:39,in,1
10296_490012645S_2020-05-12_in_1,St Charles Health & Wellbeing Centre,2020-05-12 12:45:33,2020-05-12 12:17:44,in,1
10296_490013349A_2020-05-12_in_1,The Fairway,2020-05-12 12:54:38,2020-05-12 12:25:07,in,1
10296_490007420M_2020-05-12_in_1,Great Western Road,2020-05-12 12:36:31,2020-05-12 12:24:58,in,1
10543_490006211B_2020-05-12_out_2,East Acton Station  / Erconwald Street,2020-05-12 12:46:34,2020-05-12 12:17:22,out,1
10543_490015061O_2020-05-12_out_2,Brunel Road,2020-05-12 12:45:20,2020-05-12 12:17:37,out,1
10296_490004895S_2020-05-12_in_1,Caverswall Street,2020-05-12 12:49:23,2020-05-12 12:20:38,in,1
10543_490008175W_2020-05-12_out_2,Highlever Road,2020-05-12 12:53:06,2020-05-12 12:23:35,out,1
10296_490015061O_2020-05-12_in_1,Brunel Road,2020-05-12 12:55:33,2020-05-12 12:26:33,in,1
10296_490012797N_2020-05-12_in_1,St Mary's Hospital,2020-05-12 12:25:33,2020-05-12 12:23:19,in,1
10536_490014402A_2020-05-12_in_0,Artesian Road,2020-05-12 12:25:07,2020-05-12 12:24:59,in,1
10296_490011158E_2020-05-12_in_1,Powis Gardens,2020-05-12 12:37:15,2020-05-12 12:25:04,in,1
10543_490000065C_2020-05-12_out_2,East Acton Station / Fitzneal Street,2020-05-12 12:47:17,2020-05-12 12:17:31,out,1
11142_490013046N_2020-05-12_in_2,Sussex Gardens,2020-05-12 14:26:01,2020-05-12 14:25:29,in,1
10432_490004699S_2020-05-12_out_1,Oxford Gardens,2020-05-12 14:25:51,2020-05-12 14:25:13,out,1
10536_490012948S_2020-05-12_in_0,St Stephens Gardens,2020-05-12 14:25:17,2020-05-12 14:25:24,in,1
10536_490011137E1_2020-05-12_in_0,Portobello Road,2020-05-12 14:27:52,2020-05-12 14:27:02,in,1
11142_490012797N_2020-05-12_in_2,St Mary's Hospital,2020-05-12 14:26:50,2020-05-12 14:25:25,in,1
10538_490012797N_2020-05-12_out_0,St Mary's Hospital,2020-05-12 14:27:46,2020-05-12 14:27:27,out,1
10543_490009299N_2020-05-12_in_2,Long Drive,2020-05-12 14:27:10,2020-05-12 14:27:04,in,1
11142_490006321D_2020-05-12_in_2,Paddington Stn / Eastbourne Terrace,2020-05-12 14:29:38,2020-05-12 14:25:17,in,1
10536_490007420M_2020-05-12_in_0,Great Western Road,2020-05-12 14:26:32,2020-05-12 14:25:34,in,1
11142_490001221F_2020-05-12_in_2,Paddington Station,2020-05-12 14:28:00,2020-05-12 14:27:05,in,1
10536_490011158E_2020-05-12_in_0,Powis Gardens,2020-05-12 14:27:12,2020-05-12 14:25:39,in,1
10432_490004702L_2020-05-12_out_1,Cambridge Gardens / Ladbroke Grove,2020-05-12 14:26:57,2020-05-12 14:25:16,out,1
10543_490015061O_2020-05-12_in_2,Brunel Road,2020-05-12 14:28:20,2020-05-12 14:27:27,in,1
10432_490000131A_2020-05-12_out_1,Ladbroke Grove Station,2020-05-12 14:28:05,2020-05-12 14:25:16,out,1
10538_490001221F_2020-05-12_out_0,Paddington Station,2020-05-12 14:27:46,2020-05-12 14:25:36,out,1
10536_490004699S_2020-05-12_in_0,Oxford Gardens,2020-05-12 14:31:37,2020-05-12 14:30:53,in,1
9890_490000173OQ_2020-05-12_in_1,Oxford Circus Stn  / Harewood Place,2020-05-12 14:32:24,2020-05-12 14:25:40,in,1
10432_490011137E1_2020-05-12_out_1,Portobello Road,2020-05-12 14:30:18,2020-05-12 14:25:18,out,1
10538_490007167V_2020-05-12_out_0,George Street,2020-05-12 14:30:47,2020-05-12 14:30:45,out,1
10545_490000065C_2020-05-12_out_2,East Acton Station / Fitzneal Street,2020-05-12 14:30:52,2020-05-12 14:30:49,out,1
10536_490012645S_2020-05-12_in_0,St Charles Health & Wellbeing Centre,2020-05-12 14:33:27,2020-05-12 14:31:02,in,1
10432_490011158E_2020-05-12_out_1,Powis Gardens,2020-05-12 14:31:05,2020-05-12 14:25:19,out,1
10538_490000144K_2020-05-12_out_0,Marble Arch Station,2020-05-12 14:33:03,2020-05-12 14:30:42,out,1
10545_490013349A_2020-05-12_out_2,The Fairway,2020-05-12 14:31:34,2020-05-12 14:25:34,out,1
11142_490011365G_2020-05-12_in_2,Westbourne Grove / Queensway,2020-05-12 14:33:43,2020-05-12 14:31:03,in,1
10545_490014971D_2020-05-12_out_2,Wulfstan Street,2020-05-12 14:32:12,2020-05-12 14:30:43,out,1
10543_490006211B_2020-05-12_out_3,East Acton Station  / Erconwald Street,2020-05-12 14:31:17,2020-05-12 14:30:40,out,1
10536_490000131A_2020-05-12_in_0,Ladbroke Grove Station,2020-05-12 14:30:13,2020-05-12 14:26:53,in,1
10536_490004702L_2020-05-12_in_0,Cambridge Gardens / Ladbroke Grove,2020-05-12 14:30:47,2020-05-12 14:26:55,in,1
10545_490006211B_2020-05-12_out_2,East Acton Station  / Erconwald Street,2020-05-12 14:32:22,2020-05-12 14:25:14,out,1
10536_490015456N_2020-05-12_in_0,Oakworth Road,2020-05-12 14:32:58,2020-05-12 14:30:46,in,1
10545_490015061O_2020-05-12_out_2,Brunel Road,2020-05-12 14:31:10,2020-05-12 14:25:30,out,1
10543_490013349A_2020-05-12_out_3,The Fairway,2020-05-12 14:30:33,2020-05-12 14:30:58,out,1
9890_490010531OS_2020-05-12_in_2,New Bond Street,2020-05-12 14:32:50,2020-05-12 14:25:28,in,1
10538_490013046N_2020-05-12_out_0,Sussex Gardens,2020-05-12 14:30:25,2020-05-12 14:25:15,out,1
10545_490007707E_2020-05-12_out_2,Hammersmith Hospital,2020-05-12 14:33:44,2020-05-12 14:30:44,out,1
11142_490007252W_2020-05-12_in_2,Gloucester Terrace,2020-05-12 14:32:11,2020-05-12 14:30:47,in,1
11142_490014406W_2020-05-12_in_2,Westbourne Terrace,2020-05-12 14:30:55,2020-05-12 14:30:51,in,1
10543_490000065C_2020-05-12_out_3,East Acton Station / Fitzneal Street,2020-05-12 14:32:05,2020-05-12 14:30:49,out,1
10536_490012646N_2020-05-12_in_0,St Charles Square,2020-05-12 14:32:38,2020-05-12 14:30:40,in,1
10432_490012948S_2020-05-12_out_1,St Stephens Gardens,2020-05-12 14:32:23,2020-05-12 14:30:44,out,1
10543_490014971D_2020-05-12_out_3,Wulfstan Street,2020-05-12 14:33:01,2020-05-12 14:30:43,out,1
10538_490011985E_2020-05-12_out_0,Selfridges,2020-05-12 14:34:20,2020-05-12 14:34:27,out,1
10543_490007707E_2020-05-12_out_3,Hammersmith Hospital,2020-05-12 14:34:33,2020-05-12 14:30:44,out,1
10536_490008175W_2020-05-12_in_0,Highlever Road,2020-05-12 14:34:37,2020-05-12 14:34:44,in,1
10545_490014869W_2020-05-12_out_2,Latymer Upper School / Playing Fields,2020-05-12 14:35:01,2020-05-12 14:31:07,out,1
10432_490014402E_2020-05-12_out_1,Chepstow Road / Westbourne Grove,2020-05-12 14:34:55,2020-05-12 14:34:46,out,1
9890_490012797N_2020-05-12_in_2,St Mary's Hospital,2020-05-12 14:44:48,2020-05-12 14:39:58,in,1
9890_490007167N1_2020-05-12_in_2,Burwood Place,2020-05-12 14:42:00,2020-05-12 14:40:05,in,1
9890_490001221F_2020-05-12_in_2,Paddington Station,2020-05-12 14:46:25,2020-05-12 14:40:00,in,1
10432_490000144K_2020-05-12_out_2,Marble Arch Station,2020-05-12 14:48:53,2020-05-12 14:25:16,out,1
10432_490011985E_2020-05-12_out_2,Selfridges,2020-05-12 14:50:49,2020-05-12 14:25:13,out,1
10545_490005936E_2020-05-12_out_2,Dalgarno Gardens,2020-05-12 14:38:58,2020-05-12 14:38:14,out,1
10545_490004702L_2020-05-12_out_2,Cambridge Gardens / Ladbroke Grove,2020-05-12 14:42:11,2020-05-12 14:34:30,out,1
10545_490011158E_2020-05-12_out_2,Powis Gardens,2020-05-12 14:47:48,2020-05-12 14:25:19,out,1
11142_490012948S_2020-05-12_in_2,St Stephens Gardens,2020-05-12 14:36:55,2020-05-12 14:34:37,in,1
10537_490010531OS_2020-05-12_in_0,New Bond Street,2020-05-12 14:47:50,2020-05-12 14:25:28,in,1
11142_490007707E_2020-05-12_in_1,Hammersmith Hospital,2020-05-12 14:53:27,2020-05-12 14:25:32,in,1
10537_490000144K_2020-05-12_in_0,Marble Arch Station,2020-05-12 14:51:16,2020-05-12 14:25:36,in,1
9890_490011137E1_2020-05-12_in_3,Portobello Road,2020-05-12 14:56:44,2020-05-12 14:27:02,in,1
10543_490005936E_2020-05-12_out_3,Dalgarno Gardens,2020-05-12 14:39:17,2020-05-12 14:30:38,out,1
10543_490012948S_2020-05-12_out_2,St Stephens Gardens,2020-05-12 14:49:42,2020-05-12 14:30:44,out,1
10537_490001221F_2020-05-12_in_0,Paddington Station,2020-05-12 15:00:06,2020-05-12 14:30:51,in,1
10543_490001221F_2020-05-12_out_2,Paddington Station,2020-05-12 14:59:04,2020-05-12 14:31:00,out,1
10545_490013046N_2020-05-12_out_2,Sussex Gardens,2020-05-12 15:00:46,2020-05-12 14:34:29,out,1
10545_490011985E_2020-05-12_out_2,Selfridges,2020-05-12 15:07:01,2020-05-12 14:38:15,out,1
9890_490010398N_2020-05-12_in_2,North Pole Road,2020-05-12 15:07:11,2020-05-12 14:38:36,in,1
9890_490014869W_2020-05-12_in_2,Latymer Upper School / Playing Fields,2020-05-12 15:08:44,2020-05-12 14:39:56,in,1
9890_490014406W_2020-05-12_in_2,Westbourne Terrace,2020-05-12 14:49:02,2020-05-12 14:40:00,in,1
10545_490000131A_2020-05-12_out_2,Ladbroke Grove Station,2020-05-12 14:43:38,2020-05-12 14:34:30,out,1
11142_490004699S_2020-05-12_in_1,Oxford Gardens,2020-05-12 14:44:19,2020-05-12 14:40:02,in,1
11142_490005936E_2020-05-12_in_1,Dalgarno Gardens,2020-05-12 14:47:29,2020-05-12 14:40:07,in,1
11142_490012645S_2020-05-12_in_1,St Charles Health & Wellbeing Centre,2020-05-12 14:46:29,2020-05-12 14:40:10,in,1
10538_490015196OF_2020-05-12_out_0,Oxford Circus Station  / John Lewis,2020-05-12 14:36:46,2020-05-12 14:34:58,out,1
11142_490009299N_2020-05-12_in_1,Long Drive,2020-05-12 14:56:17,2020-05-12 14:27:04,in,1
10543_490004699S_2020-05-12_out_3,Oxford Gardens,2020-05-12 14:42:34,2020-05-12 14:30:39,out,1
10537_490013046N_2020-05-12_in_0,Sussex Gardens,2020-05-12 14:57:41,2020-05-12 14:30:53,in,1
10545_490014406E1_2020-05-12_out_2,Bishops Bridge Road / Westbourne Terrace,2020-05-12 14:57:13,2020-05-12 14:31:01,out,1
10537_490006321D_2020-05-12_in_0,Paddington Stn / Eastbourne Terrace,2020-05-12 15:01:31,2020-05-12 14:34:32,in,1
9890_490012646N_2020-05-12_in_2,St Charles Square,2020-05-12 15:03:29,2020-05-12 14:38:16,in,1
10538_490000144K_2020-05-12_in_0,Marble Arch Station,2020-05-12 15:06:16,2020-05-12 14:38:37,in,1
10537_490012948S_2020-05-12_in_0,St Stephens Gardens,2020-05-12 15:08:33,2020-05-12 14:39:57,in,1
9890_490000144E_2020-05-12_in_2,Marble Arch / Edgware Road,2020-05-12 14:40:36,2020-05-12 14:34:38,in,1
9890_490013046N_2020-05-12_in_2,Sussex Gardens,2020-05-12 14:43:54,2020-05-12 14:40:02,in,1
10536_490007707E_2020-05-12_in_0,Hammersmith Hospital,2020-05-12 14:38:41,2020-05-12 14:38:34,in,1
10536_490010398N_2020-05-12_in_0,North Pole Road,2020-05-12 14:35:21,2020-05-12 14:34:51,in,1
10536_490015061O_2020-05-12_in_0,Brunel Road,2020-05-12 14:44:12,2020-05-12 14:40:15,in,1
10432_490007167V_2020-05-12_out_2,George Street,2020-05-12 14:46:08,2020-05-12 14:38:22,out,1
9890_490012948S_2020-05-12_in_2,St Stephens Gardens,2020-05-12 14:53:20,2020-05-12 14:25:24,in,1
10545_490004699S_2020-05-12_out_2,Oxford Gardens,2020-05-12 14:42:13,2020-05-12 14:38:15,out,1
10545_490012645S_2020-05-12_out_2,St Charles Health & Wellbeing Centre,2020-05-12 14:39:29,2020-05-12 14:30:46,out,1
10537_490007167N1_2020-05-12_in_0,Burwood Place,2020-05-12 14:56:27,2020-05-12 14:27:13,in,1
9890_490000131A_2020-05-12_in_3,Ladbroke Grove Station,2020-05-12 14:59:06,2020-05-12 14:30:40,in,1
10543_490011137E1_2020-05-12_out_2,Portobello Road,2020-05-12 14:46:28,2020-05-12 14:30:44,out,1
10543_490011962E_2020-05-12_out_3,North Pole Road / Scrubs Lane,2020-05-12 14:37:18,2020-05-12 14:30:54,out,1
10543_490014406E1_2020-05-12_out_2,Bishops Bridge Road / Westbourne Terrace,2020-05-12 14:56:31,2020-05-12 14:31:01,out,1
10545_490007167V_2020-05-12_out_2,George Street,2020-05-12 15:02:29,2020-05-12 14:34:34,out,1
10545_490000144K_2020-05-12_out_2,Marble Arch Station,2020-05-12 15:04:28,2020-05-12 14:38:19,out,1
9890_490012645S_2020-05-12_in_2,St Charles Health & Wellbeing Centre,2020-05-12 15:04:39,2020-05-12 14:38:38,in,1
10538_490000144E_2020-05-12_in_0,Marble Arch / Edgware Road,2020-05-12 15:09:14,2020-05-12 14:39:59,in,1
10536_490004895S_2020-05-12_in_0,Caverswall Street,2020-05-12 14:36:21,2020-05-12 14:34:58,in,1
10536_490013349A_2020-05-12_in_0,The Fairway,2020-05-12 14:43:02,2020-05-12 14:40:16,in,1
10432_490013046N_2020-05-12_out_2,Sussex Gardens,2020-05-12 14:44:43,2020-05-12 14:38:17,out,1
10432_490001221F_2020-05-12_out_2,Paddington Station,2020-05-12 14:41:43,2020-05-12 14:38:37,out,1
10432_490012797N_2020-05-12_out_2,St Mary's Hospital,2020-05-12 14:42:41,2020-05-12 14:38:43,out,1
9890_490007252W_2020-05-12_in_2,Gloucester Terrace,2020-05-12 14:48:28,2020-05-12 14:25:23,in,1
11142_490000131A_2020-05-12_in_2,Ladbroke Grove Station,2020-05-12 14:42:52,2020-05-12 14:39:48,in,1
11142_490015456N_2020-05-12_in_1,Oakworth Road,2020-05-12 14:46:02,2020-05-12 14:39:55,in,1
10537_490000144E_2020-05-12_in_0,Marble Arch / Edgware Road,2020-05-12 14:54:27,2020-05-12 14:25:25,in,1
10545_490011962E_2020-05-12_out_2,North Pole Road / Scrubs Lane,2020-05-12 14:36:29,2020-05-12 14:30:54,out,1
11142_490007420M_2020-05-12_in_2,Great Western Road,2020-05-12 14:39:02,2020-05-12 14:38:35,in,1
10545_490011365F_2020-05-12_out_2,Queensway,2020-05-12 14:53:45,2020-05-12 14:25:39,out,1
9890_490011158E_2020-05-12_in_3,Powis Gardens,2020-05-12 14:55:47,2020-05-12 14:27:25,in,1
10543_490011158E_2020-05-12_out_2,Powis Gardens,2020-05-12 14:47:15,2020-05-12 14:30:45,out,1
10543_490014402E_2020-05-12_out_2,Chepstow Road / Westbourne Grove,2020-05-12 14:51:44,2020-05-12 14:30:55,out,1
10543_490011365F_2020-05-12_out_2,Queensway,2020-05-12 14:52:56,2020-05-12 14:31:07,out,1
10537_490014406W_2020-05-12_in_0,Westbourne Terrace,2020-05-12 15:02:39,2020-05-12 14:34:43,in,1
9890_490015456N_2020-05-12_in_2,Oakworth Road,2020-05-12 15:04:10,2020-05-12 14:38:23,in,1
10537_490011365G_2020-05-12_in_0,Westbourne Grove / Queensway,2020-05-12 15:05:07,2020-05-12 14:38:39,in,1
9890_490007707E_2020-05-12_in_2,Hammersmith Hospital,2020-05-12 15:09:42,2020-05-12 14:40:06,in,1
10536_490009299N_2020-05-12_in_0,Long Drive,2020-05-12 14:43:32,2020-05-12 14:39:59,in,1
10536_490005936E_2020-05-12_in_0,Dalgarno Gardens,2020-05-12 14:35:24,2020-05-12 14:27:15,in,1
10432_490014406E1_2020-05-12_out_1,Bishops Bridge Road / Westbourne Terrace,2020-05-12 14:39:13,2020-05-12 14:38:38,out,1
9890_490007420M_2020-05-12_in_2,Great Western Road,2020-05-12 14:55:06,2020-05-12 14:25:34,in,1
11142_490014869W_2020-05-12_in_1,Latymer Upper School / Playing Fields,2020-05-12 14:52:31,2020-05-12 14:25:21,in,1
11142_490000065H_2020-05-12_in_1,East Acton Station,2020-05-12 14:55:11,2020-05-12 14:25:26,in,1
10545_490014402E_2020-05-12_out_2,Chepstow Road / Westbourne Grove,2020-05-12 14:52:29,2020-05-12 14:25:30,out,1
11142_490014402A_2020-05-12_in_2,Artesian Road,2020-05-12 14:35:28,2020-05-12 14:34:51,in,1
9890_490004702L_2020-05-12_in_2,Cambridge Gardens / Ladbroke Grove,2020-05-12 15:00:00,2020-05-12 14:30:41,in,1
10543_490012645S_2020-05-12_out_3,St Charles Health & Wellbeing Centre,2020-05-12 14:40:18,2020-05-12 14:30:46,out,1
10543_490011119L_2020-05-12_out_2,Porchester Terrace North,2020-05-12 14:54:27,2020-05-12 14:30:55,out,1
10543_490014869W_2020-05-12_out_3,Latymer Upper School / Playing Fields,2020-05-12 14:35:50,2020-05-12 14:31:07,out,1
10538_490010531OS_2020-05-12_in_0,New Bond Street,2020-05-12 15:02:50,2020-05-12 14:34:44,in,1
10537_490007252W_2020-05-12_in_0,Gloucester Terrace,2020-05-12 15:03:42,2020-05-12 14:38:24,in,1
9890_490004895S_2020-05-12_in_2,Caverswall Street,2020-05-12 15:08:11,2020-05-12 14:38:42,in,1
10545_490015196OF_2020-05-12_out_2,Oxford Circus Station  / John Lewis,2020-05-12 15:09:35,2020-05-12 14:40:15,out,1
9890_490006321D_2020-05-12_in_2,Paddington Stn / Eastbourne Terrace,2020-05-12 14:47:43,2020-05-12 14:39:52,in,1
11142_490011158E_2020-05-12_out_2,Powis Gardens,2020-05-12 15:32:55,2020-05-12 15:13:46.292000,out,1
9890_490011365G_2020-05-12_in_2,Westbourne Grove / Queensway,2020-05-12 14:50:07,2020-05-12 14:25:38,in,1
9890_490014402A_2020-05-12_in_2,Artesian Road,2020-05-12 14:52:04,2020-05-12 14:25:35,in,1
10432_490015196OF_2020-05-12_out_2,Oxford Circus Station  / John Lewis,2020-05-12 14:54:00,2020-05-12 14:25:41,out,1
11142_490012646N_2020-05-12_in_2,St Charles Square,2020-05-12 14:45:24,2020-05-12 14:39:49,in,1
10545_490012948S_2020-05-12_out_2,St Stephens Gardens,2020-05-12 14:50:19,2020-05-12 14:25:18,out,1
10545_490010398N_2020-05-12_out_2,North Pole Road,2020-05-12 14:36:00,2020-05-12 14:30:47,out,1
11142_490010398N_2020-05-12_in_1,North Pole Road,2020-05-12 14:49:01,2020-05-12 14:40:08,in,1
10543_490004702L_2020-05-12_out_3,Cambridge Gardens / Ladbroke Grove,2020-05-12 14:43:39,2020-05-12 14:30:42,out,1
10543_490010398N_2020-05-12_out_3,North Pole Road,2020-05-12 14:36:49,2020-05-12 14:30:47,out,1
10543_490008175W_2020-05-12_out_3,Highlever Road,2020-05-12 14:38:16,2020-05-12 14:31:08,out,1
9890_490004699S_2020-05-12_in_2,Oxford Gardens,2020-05-12 15:01:04,2020-05-12 14:34:45,in,1
9890_490008175W_2020-05-12_in_2,Highlever Road,2020-05-12 15:06:27,2020-05-12 14:38:29,in,1
10536_490000065H_2020-05-12_in_0,East Acton Station,2020-05-12 14:41:57,2020-05-12 14:39:59,in,1
10536_490014971D_2020-05-12_in_0,Wulfstan Street,2020-05-12 14:40:28,2020-05-12 14:34:48,in,1
9890_490000144K_2020-05-12_in_2,Marble Arch Station,2020-05-12 14:37:38,2020-05-12 14:34:53,in,1
10432_490011365F_2020-05-12_out_1,Queensway,2020-05-12 14:35:40,2020-05-12 14:25:39,out,1
10545_490011119L_2020-05-12_out_2,Porchester Terrace North,2020-05-12 14:55:04,2020-05-12 14:25:31,out,1
10545_490012646N_2020-05-12_out_2,St Charles Square,2020-05-12 14:41:05,2020-05-12 14:38:36,out,1
10543_490000131A_2020-05-12_out_2,Ladbroke Grove Station,2020-05-12 14:44:50,2020-05-12 14:30:42,out,1
10543_490012646N_2020-05-12_out_3,St Charles Square,2020-05-12 14:41:25,2020-05-12 14:31:00,out,1
10538_490000173OQ_2020-05-12_in_0,Oxford Circus Stn  / Harewood Place,2020-05-12 15:02:14,2020-05-12 14:34:57,in,1
9890_490005936E_2020-05-12_in_2,Dalgarno Gardens,2020-05-12 15:05:41,2020-05-12 14:38:34,in,1
10536_490014869W_2020-05-12_in_0,Latymer Upper School / Playing Fields,2020-05-12 14:37:26,2020-05-12 14:34:35,in,1
10432_490011119L_2020-05-12_out_1,Porchester Terrace North,2020-05-12 14:37:38,2020-05-12 14:34:47,out,1
11142_490004702L_2020-05-12_in_2,Cambridge Gardens / Ladbroke Grove,2020-05-12 14:43:18,2020-05-12 14:39:50,in,1
10545_490011137E1_2020-05-12_out_2,Portobello Road,2020-05-12 14:45:51,2020-05-12 14:38:21,out,1
11142_490011137E1_2020-05-12_in_2,Portobello Road,2020-05-12 14:40:45,2020-05-12 14:38:24,in,1
11142_490008175W_2020-05-12_in_1,Highlever Road,2020-05-12 14:48:18,2020-05-12 14:40:01,in,1
11142_490014971D_2020-05-12_in_1,Wulfstan Street,2020-05-12 14:54:37,2020-05-12 14:25:31,in,1
10537_490012797N_2020-05-12_in_0,St Mary's Hospital,2020-05-12 14:58:30,2020-05-12 14:30:49,in,1
10545_490001221F_2020-05-12_out_2,Paddington Station,2020-05-12 14:58:16,2020-05-12 14:31:00,out,1
10537_490014402A_2020-05-12_in_0,Artesian Road,2020-05-12 15:07:04,2020-05-12 14:38:36,in,1
10296_490011985E_2020-05-12_out_1,Selfridges,2020-05-12 15:25:25,2020-05-12 15:13:40.076000,out,1
10430_490011985E_2020-05-12_out_2,Selfridges,2020-05-12 15:38:58,2020-05-12 15:13:40.076000,out,1
10430_490004699S_2020-05-12_out_1,Oxford Gardens,2020-05-12 15:14:03,2020-05-12 15:13:40.479000,out,1
11142_490004699S_2020-05-12_out_2,Oxford Gardens,2020-05-12 15:28:56,2020-05-12 15:13:40.479000,out,1
10537_490000131A_2020-05-12_in_0,Ladbroke Grove Station,2020-05-12 15:16:32,2020-05-12 15:13:40.901000,in,1
10538_490000131A_2020-05-12_in_0,Ladbroke Grove Station,2020-05-12 15:27:46,2020-05-12 15:13:40.901000,in,1
11142_490006211B_2020-05-12_out_2,East Acton Station  / Erconwald Street,2020-05-12 15:17:22,2020-05-12 15:13:41.310000,out,1
10537_490012646N_2020-05-12_in_0,St Charles Square,2020-05-12 15:19:38,2020-05-12 15:13:41.731000,in,1
10538_490012646N_2020-05-12_in_0,St Charles Square,2020-05-12 15:33:36,2020-05-12 15:13:41.731000,in,1
10296_490013046N_2020-05-12_out_2,Sussex Gardens,2020-05-12 15:21:50,2020-05-12 15:13:42.146000,out,1
10430_490013046N_2020-05-12_out_2,Sussex Gardens,2020-05-12 15:32:23,2020-05-12 15:13:42.146000,out,1
10537_490004702L_2020-05-12_in_0,Cambridge Gardens / Ladbroke Grove,2020-05-12 15:17:10,2020-05-12 15:13:42.560000,in,1
10538_490004702L_2020-05-12_in_0,Cambridge Gardens / Ladbroke Grove,2020-05-12 15:28:38,2020-05-12 15:13:42.560000,in,1
10430_490004702L_2020-05-12_out_1,Cambridge Gardens / Ladbroke Grove,2020-05-12 15:15:28,2020-05-12 15:13:42.977000,out,1
11142_490004702L_2020-05-12_out_2,Cambridge Gardens / Ladbroke Grove,2020-05-12 15:29:53,2020-05-12 15:13:42.977000,out,1
10430_490000131A_2020-05-12_out_1,Ladbroke Grove Station,2020-05-12 15:16:09,2020-05-12 15:13:43.412000,out,1
11142_490000131A_2020-05-12_out_2,Ladbroke Grove Station,2020-05-12 15:31:08,2020-05-12 15:13:43.412000,out,1
10296_490000144K_2020-05-12_out_1,Marble Arch Station,2020-05-12 15:25:19,2020-05-12 15:13:43.826000,out,1
10430_490000144K_2020-05-12_out_2,Marble Arch Station,2020-05-12 15:36:12,2020-05-12 15:13:43.826000,out,1
11142_490014971D_2020-05-12_out_2,Wulfstan Street,2020-05-12 15:19:02,2020-05-12 15:13:44.242000,out,1
10538_490006321D_2020-05-12_in_0,Paddington Stn / Eastbourne Terrace,2020-05-12 15:17:56,2020-05-12 15:13:44.646000,in,1
10432_490006321D_2020-05-12_in_2,Paddington Stn / Eastbourne Terrace,2020-05-12 15:30:15,2020-05-12 15:13:44.646000,in,1
10430_490012948S_2020-05-12_out_1,St Stephens Gardens,2020-05-12 15:20:13,2020-05-12 15:13:45.060000,out,1
11142_490012948S_2020-05-12_out_2,St Stephens Gardens,2020-05-12 15:35:29,2020-05-12 15:13:45.060000,out,1
11142_490007707E_2020-05-12_out_2,Hammersmith Hospital,2020-05-12 15:20:51,2020-05-12 15:13:45.479000,out,1
10430_490011137E1_2020-05-12_out_1,Portobello Road,2020-05-12 15:17:42,2020-05-12 15:13:45.886000,out,1
11142_490011137E1_2020-05-12_out_2,Portobello Road,2020-05-12 15:32:08,2020-05-12 15:13:45.886000,out,1
10430_490011158E_2020-05-12_out_1,Powis Gardens,2020-05-12 15:18:49,2020-05-12 15:13:46.292000,out,1
10296_490007167V_2020-05-12_out_1,George Street,2020-05-12 15:23:05,2020-05-12 15:13:46.714000,out,1
