vehicle_id,bus_stop_name,direction,expected_arrival,timestamp,arrived
14530_490000179B_2020-02-17_0,Piccadilly Circus,1,2020-02-17 23:10:32,2020-02-17 23:10:12,True
15055_490003106E_2020-02-17_0,Warwick Gardens,1,2020-02-17 23:01:02,2020-02-17 23:01:28,True
14530_490003106E_2020-02-17_0,Warwick Gardens,1,2020-02-17 22:53:30,2020-02-17 22:52:33,True
14462_490003106E_2020-02-17_0,Warwick Gardens,0,2020-02-17 23:15:58,2020-02-17 23:15:31,True
15055_490004455BA_2020-02-17_0,Brook Green,1,2020-02-18 00:27:12,2020-02-17 23:59:23.540000,True
14530_490004455BA_2020-02-17_0,Brook Green,1,2020-02-17 22:50:16,2020-02-17 22:50:37,True
15055_490005528X_2020-02-17_0,The Design Museum,1,2020-02-17 23:02:18,2020-02-17 23:02:09,True
14530_490005528X_2020-02-17_0,The Design Museum,1,2020-02-17 22:53:55,2020-02-17 22:53:36,True
15055_490007705F_2020-02-17_0,Hammersmith Bus Station,1,2020-02-18 00:25:19,2020-02-17 23:59:24.232000,True
14530_490007960R_2020-02-17_0,Haymarket / Jermyn Street,1,2020-02-17 23:12:00,2020-02-17 23:11:11,True
15055_490008287E_2020-02-17_0,Holland Road,1,2020-02-17 23:00:47,2020-02-17 23:00:11,True
14530_490008287E_2020-02-17_0,Holland Road,1,2020-02-17 22:52:50,2020-02-17 22:52:35,True
15055_490008652A_2020-02-17_0,Kensington Olympia Station,1,2020-02-18 00:28:16,2020-02-17 23:59:24.515000,True
14530_490008652A_2020-02-17_0,Kensington Olympia Station,1,2020-02-17 22:51:35,2020-02-17 22:51:16,True
15055_490000130KE_2020-02-17_0,Knightsbridge Station  / Harrods,1,2020-02-17 23:11:07,2020-02-17 23:11:14,True
14530_490000130KE_2020-02-17_0,Knightsbridge Station  / Harrods,1,2020-02-17 23:01:33,2020-02-17 23:01:30,True
15055_490008990J_2020-02-17_0,Latymer Court,1,2020-02-18 00:26:29,2020-02-17 23:59:24.810000,True
14530_490008990J_2020-02-17_0,Latymer Court,1,2020-02-17 22:49:35,2020-02-17 22:49:52,True
15055_490010357B_2020-02-17_0,North End Road,1,2020-02-18 00:27:37,2020-02-17 23:59:25.124000,True
14530_490010357B_2020-02-17_0,North End Road,1,2020-02-17 22:50:49,2020-02-17 22:50:38,True
15055_490010574C_2020-02-17_0,Old Park Lane / Hard Rock Cafe,1,2020-02-17 23:14:58,2020-02-17 23:14:55,True
14530_490010574C_2020-02-17_0,Old Park Lane / Hard Rock Cafe,1,2020-02-17 23:06:25,2020-02-17 23:06:10,True
15055_490010728E_2020-02-17_0,Palace Gate,1,2020-02-17 23:06:58,2020-02-17 23:06:48,True
14530_490010728E_2020-02-17_0,Palace Gate,1,2020-02-17 22:58:16,2020-02-17 22:58:13,True
15055_490010984T_2020-02-17_0,Phillimore Gardens,1,2020-02-17 23:02:59,2020-02-17 23:02:50,True
14530_490010984T_2020-02-17_0,Phillimore Gardens,1,2020-02-17 22:54:25,2020-02-17 22:54:17,True
15055_490011198E_2020-02-17_0,Prince Of Wales Gate,1,2020-02-17 23:08:59,2020-02-17 23:09:25,True
14530_490011198E_2020-02-17_0,Prince Of Wales Gate,1,2020-02-17 23:00:38,2020-02-17 23:00:13,True
15055_490011334E1_2020-02-17_0,Queen's Gate,1,2020-02-17 23:07:22,2020-02-17 23:06:49,True
14530_490011334E1_2020-02-17_0,Queen's Gate,1,2020-02-17 22:58:44,2020-02-17 22:58:53,True
14530_490010526G_2020-02-17_0,Old Bond Street / Royal Academy,1,2020-02-17 23:09:33,2020-02-17 23:09:25,True
15055_490011750E_2020-02-17_0,Royal Albert Hall,1,2020-02-17 23:07:51,2020-02-17 23:08:07,True
14530_490011750E_2020-02-17_0,Royal Albert Hall,1,2020-02-17 22:59:25,2020-02-17 22:59:32,True
15055_490011761M_2020-02-17_0,Kensington Palace,1,2020-02-17 23:05:50,2020-02-17 23:06:11,True
15457_490011761M_2020-02-17_0,Kensington Palace,1,2020-02-17 23:16:41,2020-02-17 23:16:51,True
14530_490011761M_2020-02-17_0,Kensington Palace,1,2020-02-17 22:57:10,2020-02-17 22:57:36,True
15055_490011822E_2020-02-17_0,Rutland Gardens,1,2020-02-17 23:10:05,2020-02-17 23:10:24,True
14530_490011822E_2020-02-17_0,Rutland Gardens,1,2020-02-17 23:01:04,2020-02-17 23:00:53,True
14530_490013766E_2020-02-17_0,Charing Cross Stn / Trafalgar Square,1,2020-02-17 23:16:42,2020-02-17 23:16:13,True
14530_490013767B_2020-02-17_0,Trafalgar Square,1,2020-02-17 23:13:12,2020-02-17 23:13:31,True
14876_490000130KE_2020-02-17_0,Knightsbridge Station  / Harrods,0,2020-02-17 23:14:13,2020-02-17 23:14:08,True
15457_490010728E_2020-02-17_0,Palace Gate,1,2020-02-17 23:17:42,2020-02-17 23:17:28,True
15055_490000093PB_2020-02-17_0,Green Park Station,1,2020-02-17 23:17:08,2020-02-17 23:16:47,True
14462_490008652A_2020-02-17_0,Kensington Olympia Station,0,2020-02-17 23:17:06,2020-02-17 23:17:27,True
15457_490011334E1_2020-02-17_0,Queen's Gate,1,2020-02-17 23:18:20,2020-02-17 23:18:07,True
15446_490011515Z_2020-02-17_0,Regent Street / St James's,0,2020-02-17 23:16:56,2020-02-17 23:16:51,True
14876_490011822W_2020-02-17_0,Knightsbridge Barracks,0,2020-02-17 23:14:58,2020-02-17 23:14:17,True
14462_490010357B_2020-02-17_0,North End Road,0,2020-02-17 23:18:24,2020-02-17 23:18:06,True
14876_490011198E_2020-02-17_0,Prince Of Wales Gate,0,2020-02-17 23:15:13,2020-02-17 23:14:56,True
15446_490000179B_2020-02-17_0,Piccadilly Circus,0,2020-02-17 23:18:46,2020-02-17 23:18:43,True
15055_490010526G_2020-02-17_0,Old Bond Street / Royal Academy,1,2020-02-17 23:18:10,2020-02-17 23:18:07,True
15457_490011750E_2020-02-17_0,Royal Albert Hall,1,2020-02-17 23:18:48,2020-02-17 23:18:46,True
14530_490012247A_2020-02-17_0,Southampton Street / Covent Garden,1,2020-02-17 23:18:24,2020-02-17 23:18:08,True
14462_490004455BA_2020-02-17_0,Brook Green,0,2020-02-17 23:19:14,2020-02-17 23:19:22,True
14876_490006691W_2020-02-17_0,Exhibition Road,0,2020-02-17 23:15:37,2020-02-17 23:15:32,True
15446_490010526G_2020-02-17_0,Old Bond Street / Royal Academy,0,2020-02-17 23:19:53,2020-02-17 23:20:02,True
15055_490000179B_2020-02-17_0,Piccadilly Circus,1,2020-02-17 23:18:55,2020-02-17 23:18:42,True
15450_490003193R_2020-02-17_0,Aldwych / Somerset House,0,2020-02-17 23:20:44,2020-02-17 23:18:05,True
14462_490008990J_2020-02-17_0,Latymer Court,0,2020-02-17 23:19:42,2020-02-17 23:19:23,True
14530_490019703E_2020-02-17_0,Aldwych / Drury Lane,1,2020-02-17 23:20:08,2020-02-17 23:20:04,True
14462_490007704QA_2020-02-17_0,Hammersmith Broadway,0,2020-02-17 23:20:19,2020-02-17 23:20:00,True
15457_490011198E_2020-02-17_0,Prince Of Wales Gate,1,2020-02-17 23:19:38,2020-02-17 23:20:02,True
14876_490011750E_2020-02-17_0,Royal Albert Hall,0,2020-02-17 23:16:57,2020-02-17 23:16:51,True
15446_490000093PB_2020-02-17_0,Green Park Station,0,2020-02-17 23:21:27,2020-02-17 23:21:55,True
15457_490011822E_2020-02-17_0,Rutland Gardens,1,2020-02-17 23:20:24,2020-02-17 23:20:03,True
15450_490011938U_2020-02-17_0,Savoy Street,0,2020-02-17 23:20:04,2020-02-17 23:20:03,True
15450_490003112J_2020-02-17_0,Bedford Street,0,2020-02-17 23:20:45,2020-02-17 23:20:38,True
15446_490007492E_2020-02-17_0,Green Park / Constitution Hill,0,2020-02-17 23:23:12,2020-02-17 23:23:14,True
14462_490007705F_2020-02-17_0,Hammersmith Bus Station,0,2020-02-17 23:21:21,2020-02-17 23:21:18,True
15055_490007960R_2020-02-17_0,Haymarket / Jermyn Street,1,2020-02-17 23:20:46,2020-02-17 23:20:01,True
15457_490000130KE_2020-02-17_0,Knightsbridge Station  / Harrods,1,2020-02-17 23:21:07,2020-02-17 23:20:40,True
14876_490010728E_2020-02-17_0,Palace Gate,0,2020-02-17 23:17:27,2020-02-17 23:16:50,True
14876_490011761M_2020-02-17_0,Kensington Palace,0,2020-02-17 23:18:12,2020-02-17 23:18:08,True
15055_490013767B_2020-02-17_0,Trafalgar Square,1,2020-02-17 23:22:07,2020-02-17 23:22:00,True
15450_490013766H_2020-02-17_0,Charing Cross Station,0,2020-02-17 23:21:59,2020-02-17 23:22:00,True
15446_490000119M_2020-02-17_0,Hyde Park Corner Station,0,2020-02-17 23:25:04,2020-02-17 23:25:11,True
15457_490000119M_2020-02-17_0,Hyde Park Corner Station,1,2020-02-17 23:23:16,2020-02-17 23:23:13,True
15055_490013766E_2020-02-17_0,Charing Cross Stn / Trafalgar Square,1,2020-02-17 23:24:06,2020-02-17 23:23:56,True
14876_490000110B_2020-02-17_0,High Street Kensington Station,0,2020-02-17 23:19:19,2020-02-17 23:19:21,True
15446_490000130KE_2020-02-17_0,Knightsbridge Station  / Harrods,0,2020-02-17 23:26:54,2020-02-17 23:27:07,True
14876_490005528X_2020-02-17_0,The Design Museum,0,2020-02-17 23:20:51,2020-02-17 23:20:39,True
15457_490010574C_2020-02-17_0,Old Park Lane / Hard Rock Cafe,1,2020-02-17 23:25:12,2020-02-17 23:25:14,True
14876_490010984T_2020-02-17_0,Phillimore Gardens,0,2020-02-17 23:20:50,2020-02-17 23:20:02,True
15450_490011515Z_2020-02-17_0,Regent Street / St James's,0,2020-02-17 23:25:26,2020-02-17 23:25:14,True
15055_490012247A_2020-02-17_0,Southampton Street / Covent Garden,1,2020-02-17 23:25:46,2020-02-17 23:25:54,True
15450_490013767B_2020-02-17_0,Trafalgar Square,0,2020-02-17 23:23:50,2020-02-17 23:23:56,True
14876_490003106E_2020-02-17_0,Warwick Gardens,0,2020-02-17 23:22:03,2020-02-17 23:21:17,True
15457_490000093PB_2020-02-17_0,Green Park Station,1,2020-02-17 23:27:09,2020-02-17 23:27:07,True
15450_490000179B_2020-02-17_0,Piccadilly Circus,0,2020-02-17 23:26:40,2020-02-17 23:27:08,True
14876_490008652A_2020-02-17_0,Kensington Olympia Station,0,2020-02-17 23:22:41,2020-02-17 23:22:36,True
14876_490010357B_2020-02-17_0,North End Road,0,2020-02-17 23:23:43,2020-02-17 23:23:53,True
15446_490011822W_2020-02-17_0,Knightsbridge Barracks,0,2020-02-17 23:27:52,2020-02-17 23:27:50,True
15055_490019703E_2020-02-17_0,Aldwych / Drury Lane,1,2020-02-17 23:27:29,2020-02-17 23:27:12,True
15446_490011198E_2020-02-17_0,Prince Of Wales Gate,0,2020-02-17 23:28:36,2020-02-17 23:27:49,True
14530_490003193R_2020-02-17_0,Aldwych / Somerset House,0,2020-02-17 23:30:24,2020-02-17 23:30:23,True
14876_490004455BA_2020-02-17_0,Brook Green,0,2020-02-17 23:24:33,2020-02-17 23:24:31,True
15446_490006691W_2020-02-17_0,Exhibition Road,0,2020-02-17 23:29:16,2020-02-17 23:29:06,True
14876_490008990J_2020-02-17_0,Latymer Court,0,2020-02-17 23:24:56,2020-02-17 23:24:33,True
15450_490010526G_2020-02-17_0,Old Bond Street / Royal Academy,0,2020-02-17 23:28:15,2020-02-17 23:27:49,True
15457_490010526G_2020-02-17_0,Old Bond Street / Royal Academy,1,2020-02-17 23:28:29,2020-02-17 23:28:30,True
14876_490007704QA_2020-02-17_0,Hammersmith Broadway,0,2020-02-17 23:25:26,2020-02-17 23:25:51,True
15450_490000093PB_2020-02-17_0,Green Park Station,0,2020-02-17 23:29:07,2020-02-17 23:29:05,True
15457_490000179B_2020-02-17_0,Piccadilly Circus,1,2020-02-17 23:28:59,2020-02-17 23:29:05,True
15446_490011750E_2020-02-17_0,Royal Albert Hall,0,2020-02-17 23:30:10,2020-02-17 23:29:47,True
14530_490011938U_2020-02-17_0,Savoy Street,0,2020-02-17 23:32:00,2020-02-17 23:32:23,True
15446_490010728E_2020-02-17_0,Palace Gate,0,2020-02-17 23:30:31,2020-02-17 23:30:25,True
14530_490003112J_2020-02-17_0,Bedford Street,0,2020-02-17 23:33:18,2020-02-17 23:33:35,True
15450_490007492E_2020-02-17_0,Green Park / Constitution Hill,0,2020-02-17 23:30:36,2020-02-17 23:30:23,True
14876_490007705F_2020-02-17_0,Hammersmith Bus Station,0,2020-02-17 23:26:39,2020-02-17 23:26:30,True
15457_490007960R_2020-02-17_0,Haymarket / Jermyn Street,1,2020-02-17 23:30:52,2020-02-17 23:31:03,True
15446_490011761M_2020-02-17_0,Kensington Palace,0,2020-02-17 23:31:24,2020-02-17 23:31:05,True
15446_490000110B_2020-02-17_0,High Street Kensington Station,0,2020-02-17 23:32:32,2020-02-17 23:32:56,True
15450_490000119M_2020-02-17_0,Hyde Park Corner Station,0,2020-02-17 23:32:27,2020-02-17 23:32:19,True
14530_490013766H_2020-02-17_0,Charing Cross Station,0,2020-02-17 23:34:06,2020-02-17 23:34:18,True
15457_490013767B_2020-02-17_0,Trafalgar Square,1,2020-02-17 23:31:57,2020-02-17 23:31:45,True
15457_490013766E_2020-02-17_0,Charing Cross Stn / Trafalgar Square,1,2020-02-17 23:33:44,2020-02-17 23:33:39,True
15446_490010984T_2020-02-17_0,Phillimore Gardens,0,2020-02-17 23:33:05,2020-02-17 23:32:59,True
14530_490013767B_2020-02-17_0,Trafalgar Square,0,2020-02-17 23:36:06,2020-02-17 23:35:34,True
15446_490005528X_2020-02-17_0,The Design Museum,0,2020-02-17 23:34:59,2020-02-17 23:34:52,True
15457_490012247A_2020-02-17_0,Southampton Street / Covent Garden,1,2020-02-17 23:35:20,2020-02-17 23:35:33,True
15450_490000130KE_2020-02-17_0,Knightsbridge Station  / Harrods,0,2020-02-17 23:34:06,2020-02-17 23:34:13,True
15446_490003106E_2020-02-17_0,Warwick Gardens,0,2020-02-17 23:35:37,2020-02-17 23:35:30,True
14530_490011515Z_2020-02-17_0,Regent Street / St James's,0,2020-02-17 23:37:05,2020-02-17 23:37:32,True
15450_490011822W_2020-02-17_0,Knightsbridge Barracks,0,2020-02-17 23:35:23,2020-02-17 23:34:55,True
15446_490008652A_2020-02-17_0,Kensington Olympia Station,0,2020-02-17 23:36:48,2020-02-17 23:36:51,True
14530_490000179B_2020-02-17_0,Piccadilly Circus,0,2020-02-17 23:38:37,2020-02-17 23:38:07,True
15450_490011198E_2020-02-17_0,Prince Of Wales Gate,0,2020-02-17 23:35:30,2020-02-17 23:35:32,True
15457_490019703E_2020-02-17_0,Aldwych / Drury Lane,1,2020-02-17 23:37:53,2020-02-17 23:37:34,True
15450_490006691W_2020-02-17_0,Exhibition Road,0,2020-02-17 23:36:11,2020-02-17 23:36:09,True
15446_490010357B_2020-02-17_0,North End Road,0,2020-02-17 23:38:07,2020-02-17 23:38:09,True
14530_490010526G_2020-02-17_0,Old Bond Street / Royal Academy,0,2020-02-17 23:39:41,2020-02-17 23:39:26,True
15055_490003193R_2020-02-17_0,Aldwych / Somerset House,0,2020-02-17 23:40:20,2020-02-17 23:39:24,True
15446_490004455BA_2020-02-17_0,Brook Green,0,2020-02-17 23:39:17,2020-02-17 23:39:24,True
15446_490008990J_2020-02-17_0,Latymer Court,0,2020-02-17 23:39:36,2020-02-17 23:39:26,True
15446_490007704QA_2020-02-17_0,Hammersmith Broadway,0,2020-02-17 23:40:03,2020-02-17 23:40:04,True
14530_490000093PB_2020-02-17_0,Green Park Station,0,2020-02-17 23:40:56,2020-02-17 23:41:18,True
15055_490003112J_2020-02-17_0,Bedford Street,0,2020-02-17 23:41:49,2020-02-17 23:42:03,True
14530_490007492E_2020-02-17_0,Green Park / Constitution Hill,0,2020-02-17 23:42:06,2020-02-17 23:42:04,True
15446_490007705F_2020-02-17_0,Hammersmith Bus Station,0,2020-02-17 23:41:34,2020-02-17 23:41:20,True
15450_490010728E_2020-02-17_0,Palace Gate,0,2020-02-17 23:38:26,2020-02-17 23:38:10,True
15450_490011750E_2020-02-17_0,Royal Albert Hall,0,2020-02-17 23:37:28,2020-02-17 23:37:32,True
15450_490011761M_2020-02-17_0,Kensington Palace,0,2020-02-17 23:39:06,2020-02-17 23:39:27,True
15055_490011938U_2020-02-17_0,Savoy Street,0,2020-02-17 23:41:13,2020-02-17 23:41:23,True
15450_490000110B_2020-02-17_0,High Street Kensington Station,0,2020-02-17 23:40:19,2020-02-17 23:40:40,True
15055_490013766H_2020-02-17_0,Charing Cross Station,0,2020-02-17 23:42:44,2020-02-17 23:42:47,True
14530_490000119M_2020-02-17_0,Hyde Park Corner Station,0,2020-02-17 23:43:40,2020-02-17 23:43:58,True
15450_490010984T_2020-02-17_0,Phillimore Gardens,0,2020-02-17 23:41:22,2020-02-17 23:41:22,True
15450_490005528X_2020-02-17_0,The Design Museum,0,2020-02-17 23:41:56,2020-02-17 23:42:04,True
15450_490003106E_2020-02-17_0,Warwick Gardens,0,2020-02-17 23:42:34,2020-02-17 23:42:42,True
15055_490013767B_2020-02-17_0,Trafalgar Square,0,2020-02-17 23:45:22,2020-02-17 23:45:22,True
14530_490000130KE_2020-02-17_0,Knightsbridge Station  / Harrods,0,2020-02-17 23:46:10,2020-02-17 23:46:34,True
15450_490008652A_2020-02-17_0,Kensington Olympia Station,0,2020-02-17 23:44:04,2020-02-17 23:43:23,True
15055_490011515Z_2020-02-17_0,Regent Street / St James's,0,2020-02-17 23:46:59,2020-02-17 23:46:38,True
15450_490004455BA_2020-02-17_0,Brook Green,0,2020-02-17 23:45:08,2020-02-17 23:45:17,True
15450_490008990J_2020-02-17_0,Latymer Court,0,2020-02-17 23:45:17,2020-02-17 23:45:18,True
15450_490010357B_2020-02-17_0,North End Road,0,2020-02-17 23:44:13,2020-02-17 23:44:01,True
14530_490011822W_2020-02-17_0,Knightsbridge Barracks,0,2020-02-17 23:47:38,2020-02-17 23:47:17,True
15055_490000179B_2020-02-17_0,Piccadilly Circus,0,2020-02-17 23:48:06,2020-02-17 23:47:51,True
15450_490007704QA_2020-02-17_0,Hammersmith Broadway,0,2020-02-17 23:46:28,2020-02-17 23:46:35,True
14530_490011198E_2020-02-17_0,Prince Of Wales Gate,0,2020-02-17 23:47:59,2020-02-17 23:47:16,True
14530_490006691W_2020-02-17_0,Exhibition Road,0,2020-02-17 23:48:36,2020-02-17 23:47:52,True
15055_490010526G_2020-02-17_0,Old Bond Street / Royal Academy,0,2020-02-17 23:48:30,2020-02-17 23:48:32,True
14530_490011750E_2020-02-17_0,Royal Albert Hall,0,2020-02-17 23:48:57,2020-02-17 23:49:12,True
15457_490003193R_2020-02-17_0,Aldwych / Somerset House,0,2020-02-17 23:52:10,2020-02-17 23:51:08,True
14530_490010728E_2020-02-17_0,Palace Gate,0,2020-02-17 23:49:41,2020-02-17 23:49:54,True
15450_490007705F_2020-02-17_0,Hammersmith Bus Station,0,2020-02-17 23:47:59,2020-02-17 23:47:53,True
15055_490000093PB_2020-02-17_0,Green Park Station,0,2020-02-17 23:50:49,2020-02-17 23:51:07,True
14530_490011761M_2020-02-17_0,Kensington Palace,0,2020-02-17 23:50:49,2020-02-17 23:49:55,True
15457_490011938U_2020-02-17_0,Savoy Street,0,2020-02-17 23:53:16,2020-02-17 23:53:06,True
15055_490007492E_2020-02-17_0,Green Park / Constitution Hill,0,2020-02-17 23:52:07,2020-02-17 23:51:47,True
15459_490000093PB_2020-02-17_0,Green Park Station,1,2020-02-17 23:43:29,2020-02-17 23:43:20,True
15459_490000110B_2020-02-17_0,High Street Kensington Station,1,2020-02-17 23:31:28,2020-02-17 23:31:01,True
14530_490000110B_2020-02-17_0,High Street Kensington Station,0,2020-02-17 23:51:20,2020-02-17 23:51:08,True
15459_490000119M_2020-02-17_0,Hyde Park Corner Station,1,2020-02-17 23:39:43,2020-02-17 23:40:02,True
15459_490000179B_2020-02-17_0,Piccadilly Circus,1,2020-02-17 23:46:02,2020-02-17 23:45:56,True
15459_490003106E_2020-02-17_0,Warwick Gardens,1,2020-02-17 23:28:49,2020-02-17 23:29:06,True
15457_490003112J_2020-02-17_0,Bedford Street,0,2020-02-17 23:54:05,2020-02-17 23:54:19,True
15459_490004455BA_2020-02-17_0,Brook Green,1,2020-02-17 23:25:41,2020-02-17 23:25:12,True
15459_490005528X_2020-02-17_0,The Design Museum,1,2020-02-17 23:29:55,2020-02-17 23:29:45,True
15459_490007705F_2020-02-17_0,Hammersmith Bus Station,1,2020-02-17 23:23:20,2020-02-17 23:23:14,True
15459_490007960R_2020-02-17_0,Haymarket / Jermyn Street,1,2020-02-17 23:47:31,2020-02-17 23:47:15,True
15459_490008287E_2020-02-17_0,Holland Road,1,2020-02-17 23:28:00,2020-02-17 23:28:29,True
15459_490008652A_2020-02-17_0,Kensington Olympia Station,1,2020-02-17 23:26:56,2020-02-17 23:27:09,True
15459_490000130KE_2020-02-17_0,Knightsbridge Station  / Harrods,1,2020-02-17 23:37:46,2020-02-17 23:37:31,True
15459_490008990J_2020-02-17_0,Latymer Court,1,2020-02-17 23:25:22,2020-02-17 23:25:13,True
15459_490010357B_2020-02-17_0,North End Road,1,2020-02-17 23:25:50,2020-02-17 23:25:52,True
15459_490010574C_2020-02-17_0,Old Park Lane / Hard Rock Cafe,1,2020-02-17 23:41:26,2020-02-17 23:40:43,True
15459_490010728E_2020-02-17_0,Palace Gate,1,2020-02-17 23:33:43,2020-02-17 23:33:37,True
15459_490010984T_2020-02-17_0,Phillimore Gardens,1,2020-02-17 23:30:19,2020-02-17 23:30:25,True
15459_490011198E_2020-02-17_0,Prince Of Wales Gate,1,2020-02-17 23:36:33,2020-02-17 23:36:11,True
15459_490011334E1_2020-02-17_0,Queen's Gate,1,2020-02-17 23:34:00,2020-02-17 23:34:16,True
15459_490010526G_2020-02-17_0,Old Bond Street / Royal Academy,1,2020-02-17 23:44:49,2020-02-17 23:44:41,True
15459_490011750E_2020-02-17_0,Royal Albert Hall,1,2020-02-17 23:35:06,2020-02-17 23:35:33,True
15459_490011761M_2020-02-17_0,Kensington Palace,1,2020-02-17 23:32:50,2020-02-17 23:33:00,True
15459_490011822E_2020-02-17_0,Rutland Gardens,1,2020-02-17 23:37:21,2020-02-17 23:36:54,True
15459_490012247A_2020-02-17_0,Southampton Street / Covent Garden,1,2020-02-17 23:52:13,2020-02-17 23:51:50,True
15459_490013766E_2020-02-17_0,Charing Cross Stn / Trafalgar Square,1,2020-02-17 23:50:45,2020-02-17 23:51:12,True
15459_490013767B_2020-02-17_0,Trafalgar Square,1,2020-02-17 23:48:27,2020-02-17 23:48:34,True
14530_490010984T_2020-02-17_0,Phillimore Gardens,0,2020-02-17 23:52:16,2020-02-17 23:51:49,True
15457_490013766H_2020-02-17_0,Charing Cross Station,0,2020-02-17 23:55:13,2020-02-17 23:55:01,True
15459_490019703E_2020-02-17_0,Aldwych / Drury Lane,1,2020-02-17 23:53:39,2020-02-17 23:53:45,True
15055_490000119M_2020-02-17_0,Hyde Park Corner Station,0,2020-02-17 23:53:34,2020-02-17 23:53:40,True
14530_490005528X_2020-02-17_0,The Design Museum,0,2020-02-17 23:52:26,2020-02-17 23:52:25,True
14530_490003106E_2020-02-17_0,Warwick Gardens,0,2020-02-17 23:53:05,2020-02-17 23:53:03,True
14530_490008652A_2020-02-17_0,Kensington Olympia Station,0,2020-02-17 23:54:34,2020-02-17 23:53:42,True
14530_490010357B_2020-02-17_0,North End Road,0,2020-02-17 23:54:32,2020-02-17 23:54:21,True
15055_490011198E_2020-02-17_0,Prince Of Wales Gate,0,2020-02-17 23:56:22,2020-02-17 23:56:16,True
15055_490011822W_2020-02-17_0,Knightsbridge Barracks,0,2020-02-17 23:56:05,2020-02-17 23:55:39,True
15055_490000130KE_2020-02-17_0,Knightsbridge Station  / Harrods,0,2020-02-17 23:55:06,2020-02-17 23:55:34,True
14530_490004455BA_2020-02-17_0,Brook Green,0,2020-02-17 23:55:40,2020-02-17 23:54:57,True
15055_490006691W_2020-02-17_0,Exhibition Road,0,2020-02-17 23:57:51,2020-02-17 23:57:29,False
14530_490008990J_2020-02-17_0,Latymer Court,0,2020-02-17 23:55:46,2020-02-17 23:55:37,True
15055_490011750E_2020-02-17_0,Royal Albert Hall,0,2020-02-17 23:58:22,2020-02-17 23:58:10,False
14530_490007704QA_2020-02-17_0,Hammersmith Broadway,0,2020-02-17 23:56:26,2020-02-17 23:56:52,False
15055_490010728E_2020-02-17_0,Palace Gate,0,2020-02-17 23:59:09,2020-02-17 23:59:25.468000,False
14530_490007705F_2020-02-17_0,Hammersmith Bus Station,0,2020-02-17 23:57:53,2020-02-17 23:58:08,False
15055_490011761M_2020-02-17_0,Kensington Palace,0,2020-02-18 00:00:15,2020-02-17 23:59:26.546000,False
15055_490000110B_2020-02-17_0,High Street Kensington Station,0,2020-02-18 00:01:36,2020-02-17 23:59:22.419000,False
15055_490010984T_2020-02-17_0,Phillimore Gardens,0,2020-02-18 00:02:14,2020-02-17 23:59:25.586000,False
15055_490003106E_2020-02-17_0,Warwick Gardens,0,2020-02-18 00:03:24,2020-02-17 23:59:23.126000,False
15055_490005528X_2020-02-17_0,The Design Museum,0,2020-02-18 00:02:48,2020-02-17 23:59:23.638000,False
15055_490008652A_2020-02-17_0,Kensington Olympia Station,0,2020-02-18 00:04:37,2020-02-17 23:59:24.640000,False
15055_490010357B_2020-02-17_0,North End Road,0,2020-02-18 00:05:34,2020-02-17 23:59:25.017000,False
15055_490004455BA_2020-02-17_0,Brook Green,0,2020-02-18 00:06:54,2020-02-17 23:59:23.437000,False
15055_490008990J_2020-02-17_0,Latymer Court,0,2020-02-18 00:06:58,2020-02-17 23:59:24.908000,False
15055_490007704QA_2020-02-17_0,Hammersmith Broadway,0,2020-02-18 00:09:13,2020-02-17 23:59:24.046000,False
15055_490007705F_2020-02-17_0,Hammersmith Bus Station,0,2020-02-18 00:09:49,2020-02-17 23:59:24.102000,False
15450_490007705F_2020-02-17_0,Hammersmith Bus Station,1,2020-02-18 00:09:10,2020-02-17 23:59:24.232000,False
15556_490007960R_2020-02-17_0,Haymarket / Jermyn Street,1,2020-02-18 00:02:00,2020-02-17 23:59:24.314000,False
15556_490008287E_2020-02-17_0,Holland Road,1,2020-02-17 23:43:27,2020-02-17 23:43:22,True
15556_490008652A_2020-02-17_0,Kensington Olympia Station,1,2020-02-17 23:42:36,2020-02-17 23:42:05,True
15556_490000130KE_2020-02-17_0,Knightsbridge Station  / Harrods,1,2020-02-17 23:52:18,2020-02-17 23:52:26,True
15556_490010357B_2020-02-17_0,North End Road,1,2020-02-17 23:41:55,2020-02-17 23:42:05,True
15556_490010574C_2020-02-17_0,Old Park Lane / Hard Rock Cafe,1,2020-02-17 23:54:56,2020-02-17 23:54:59,True
15556_490010728E_2020-02-17_0,Palace Gate,1,2020-02-17 23:48:37,2020-02-17 23:48:32,True
15556_490010984T_2020-02-17_0,Phillimore Gardens,1,2020-02-17 23:45:51,2020-02-17 23:45:59,True
15556_490011198E_2020-02-17_0,Prince Of Wales Gate,1,2020-02-17 23:50:48,2020-02-17 23:51:11,True
15556_490011334E1_2020-02-17_0,Queen's Gate,1,2020-02-17 23:49:17,2020-02-17 23:48:32,True
15556_490010526G_2020-02-17_0,Old Bond Street / Royal Academy,1,2020-02-17 23:59:21,2020-02-17 23:59:26.164000,False
15556_490011750E_2020-02-17_0,Royal Albert Hall,1,2020-02-17 23:49:43,2020-02-17 23:49:55,True
15556_490011761M_2020-02-17_0,Kensington Palace,1,2020-02-17 23:48:14,2020-02-17 23:47:55,True
15556_490011822E_2020-02-17_0,Rutland Gardens,1,2020-02-17 23:51:49,2020-02-17 23:51:50,True
